,,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算
コムチュア,T3844,,,43.33,,,,,,,,,,,,32.19,,,,,,,,,,,,27.78,,,,,,,,,,,,30.75,,,,,,,,,
アイフリークモバイル,T3845,,,72.21,,,,,,,,,,,,76.7,,,,,,,,,,,,96.37,,,,,,,,,,,,58.41,,,,,,,,,
パシフィックシステム,T3847,,,42.57,,,,,,,,,,,,47.97,,,,,,,,,,,,34.89,,,,,,,,,,,,39.95,,,,,,,,,
データ・アプリケーション,T3848,,,21.66,,,,,,,,,,,,21.2,,,,,,,,,,,,25.89,,,,,,,,,,,,27.37,,,,,,,,,
日本テクノ・ラボ,T3849,,,20.96,,,,,,,,,,,,18.92,,,,,,,,,,,,17.27,,,,,,,,,,,,18.89,,,,,,,,,
エヌ・ティ・ティ・データ・イン,T3850,,,55.41,,,,,,,,,,,,59.37,,,,,,,,,,,,53.79,,,,,,,,,,,,69.66,,,,,,,,,
日本一ソフトウェア,T3851,,,30.46,,,,,,,,,,,,30.61,,,,,,,,,,,,19.84,,,,,,,,,,,,20.62,,,,,,,,,
アステリア,T3853,,,23.88,,,,,,,,,,,,32.1,,,,,,,,,,,,30.29,,,,,,,,,,,,33.12,,,,,,,,,
アイル,T3854,,,,,,,131.45,,,,,,,,,,,,103.46,,,,,,,,,,,,84.8,,,,,,,,,,,,68.46,,,,,
ユビキタスＡＩ,T3858,,,14.5,,,,,,,,,,,,13.66,,,,,,,,,,,,12.01,,,,,,,,,,,,17.27,,,,,,,,,
クラウドワークス,T3900,,,,,,,,,56.91,,,,,,,,,,,,59.78,,,,,,,,,,,,63.72,,,,,,,,,,,,63.48,,,
マークラインズ,T3901,,,,,,,,,,,,36.43,,,,,,,,,,,,34.97,,,,,,,,,,,,35.44,,,,,,,,,,,,34.37
メディカル・データ・ビジョン,T3902,,,,,,,,,,,,19.5,,,,,,,,,,,,21.9,,,,,,,,,,,,25.28,,,,,,,,,,,,30.49
ｇｕｍｉ,T3903,,,,63.71,,,,,,,,,,,,39.05,,,,,,,,,,,,66.91,,,,,,,,,,,,195.27,,,,,,,,
カヤック,T3904,,,,,,,,,,,,134.4,,,,,,,,,,,,114.91,,,,,,,,,,,,91.78,,,,,,,,,,,,89.35
データセクション,T3905,,,42.5,,,,,,,,,,,,34.54,,,,,,,,,,,,35.79,,,,,,,,,,,,37.35,,,,,,,,,
シリコンスタジオ,T3907,,,,,,,,,,,58.11,,,,,,,,,,,,62.44,,,,,,,,,,,,60.84,,,,,,,,,,,,66.52,
コラボス,T3908,,,27.8,,,,,,,,,,,,27.05,,,,,,,,,,,,24.86,,,,,,,,,,,,26.8,,,,,,,,,
ショーケース,T3909,,,,,,,,,,,,135.77,,,,,,,,,,,,36.41,,,,,,,,,,,,23.32,,,,,,,,,,,,74.15
エムケイシステム,T3910,,,51.98,,,,,,,,,,,,59.69,,,,,,,,,,,,49.8,,,,,,,,,,,,45.65,,,,,,,,,
Ａｉｍｉｎｇ,T3911,,,,,,,,,,,,103.07,,,,,,,,,,,,34.54,,,,,,,,,,,,15.54,,,,,,,,,,,,25.92
モバイルファクトリー,T3912,,,,,,,,,,,,19.78,,,,,,,,,,,,10.13,,,,,,,,,,,,10.93,,,,,,,,,,,,11.71
ＧｒｅｅｎＢｅｅ,T3913,,,,,,,,,,,,7.9,,,,,,,,,,,,10.57,,,,,,,,,,,,8.07,,,,,,,,,,,,10.48
ＪＩＧ－ＳＡＷ,T3914,,,,,,,,,,,,55.73,,,,,,,,,,,,38.63,,,,,,,,,,,,35.3,,,,,,,,,,,,39.65
テラスカイ,T3915,,81.39,,,,,,,,,,,,55.96,,,,,,,,,,,,42.72,,,,,,,,,,,,32.95,,,,,,,,,,
デジタル・インフォメーション・,T3916,,,,,,59.36,,,,,,,,,,,,47.93,,,,,,,,,,,,42.61,,,,,,,,,,,,37.95,,,,,,
アイリッジ,T3917,,,13.31,,,,,,,,,,,,30.56,,,,,,,,,,,,33.83,,,,,,,,,,,,32.24,,,,,,,,,
ＰＣＩホールディングス,T3918,,,,,,,,,66.77,,,,,,,,,,,,98.7,,,,,,,,,,,,68.66,,,,,,,,,,,,59.89,,,
アイビーシー,T3920,,,,,,,,,52.2,,,,,,,,,,,,90.83,,,,,,,,,,,,83.77,,,,,,,,,,,,77.39,,,
ネオジャパン,T3921,32.43,,,,,,,,,,,,34.17,,,,,,,,,,,,40.29,,,,,,,,,,,,35.12,,,,,,,,,,,
ＰＲ　ＴＩＭＥＳ,T3922,,21.16,,,,,,,,,,,,38.93,,,,,,,,,,,,39.17,,,,,,,,,,,,28.97,,,,,,,,,,
ラクス,T3923,,,20.87,,,,,,,,,,,,23.24,,,,,,,,,,,,39.72,,,,,,,,,,,,30.19,,,,,,,,,
ランドコンピュータ,T3924,,,54.34,,,,,,,,,,,,51.6,,,,,,,,,,,,45.62,,,,,,,,,,,,46.88,,,,,,,,,
ダブルスタンダード,T3925,,,25.21,,,,,,,,,,,,39.07,,,,,,,,,,,,37.78,,,,,,,,,,,,34.63,,,,,,,,,
オープンドア,T3926,,,14.64,,,,,,,,,,,,7.4,,,,,,,,,,,,7.61,,,,,,,,,,,,4.73,,,,,,,,,
フーバーブレイン,T3927,,,165.99,,,,,,,,,,,,206.43,,,,,,,,,,,,65.28,,,,,,,,,,,,57.1,,,,,,,,,
マイネット,T3928,,,,,,,,,,,,255.88,,,,,,,,,,,,235.37,,,,,,,,,,,,177.72,,,,,,,,,,,,668.43
ソーシャルワイヤー,T3929,,,143.74,,,,,,,,,,,,218.35,,,,,,,,,,,,330.49,,,,,,,,,,,,337.36,,,,,,,,,
はてな,T3930,,,,,,,22.75,,,,,,,,,,,,11.23,,,,,,,,,,,,13.88,,,,,,,,,,,,21.6,,,,,
バリューゴルフ,T3931,18.97,,,,,,,,,,,,14.82,,,,,,,,,,,,29,,,,,,,,,,,,32,,,,,,,,,,,
アカツキ,T3932,,,57.04,,,,,,,,,,,,38.58,,,,,,,,,,,,28.42,,,,,,,,,,,,20.99,,,,,,,,,
チエル,T3933,,,60.84,,,,,,,,,,,,77.94,,,,,,,,,,,,192.94,,,,,,,,,,,,247.68,,,,,,,,,
ベネフィットジャパン,T3934,,,57.73,,,,,,,,,,,,82.71,,,,,,,,,,,,68.19,,,,,,,,,,,,58.68,,,,,,,,,
エディア,T3935,,183.49,,,,,,,,,,,,71.53,,,,,,,,,,,,65.23,,,,,,,,,,,,37.05,,,,,,,,,,
グローバルウェイ,T3936,,,232.58,,,,,,,,,,,,260,,,,,,,,,,,,182.56,,,,,,,,,,,,35.71,,,,,,,,,
Ｕｂｉｃｏｍホールディングス,T3937,,,19.11,,,,,,,,,,,,23.59,,,,,,,,,,,,12.76,,,,,,,,,,,,14.99,,,,,,,,,
カナミックネットワーク,T3939,,,,,,,,,23.62,,,,,,,,,,,,20.72,,,,,,,,,,,,123.73,,,,,,,,,,,,132.03,,,
ノムラシステムコーポレーション,T3940,,,,,,,,,,,,12.02,,,,,,,,,,,,11.98,,,,,,,,,,,,11.83,,,,,,,,,,,,10.83
シルバーエッグ・テクノロジー,T3961,,,,,,,,,,,,15.01,,,,,,,,,,,,28.05,,,,,,,,,,,,14.48,,,,,,,,,,,,10.93
チェンジホールディングス,T3962,,,,,,,,,57.34,,,,,,,,,,,,46.77,,,,,,,,,,,,5.56,,,,,,4.34,,,,,,,,,
シンクロ・フード,T3963,,,16.48,,,,,,,,,,,,12.78,,,,,,,,,,,,8.03,,,,,,,,,,,,17.88,,,,,,,,,
オークネット,T3964,,,,,,,,,,,,74.02,,,,,,,,,,,,80.91,,,,,,,,,,,,75.28,,,,,,,,,,,,71.42
キャピタル・アセット・プランニ,T3965,,,,,,,,,73.57,,,,,,,,,,,,74.56,,,,,,,,,,,,79.05,,,,,,,,,,,,75.66,,,
エルテス,T3967,,12.96,,,,,,,,,,,,20.85,,,,,,,,,,,,23.9,,,,,,,,,,,,17.3,,,,,,,,,,
セグエグループ,T3968,,,,,,,,,,,,3.62,,,,,,,,,,,,4.08,,,,,,,,,,,,3.21,,,,,,,,,,,,22.3
エイトレッド,T3969,,,33.7,,,,,,,,,,,,30.62,,,,,,,,,,,,31.25,,,,,,,,,,,,29.71,,,,,,,,,
イノベーション,T3970,,,28.16,,,,,,,,,,,,14.79,,,,,,,,,,,,5.68,,,,,,,,,,,,8.12,,,,,,,,,
ＳＣＡＴ,T3974,,,,,,,,,,35.14,,,,,,,,,,,,42.72,,,,,,,,,,,,42.65,,,,,,,,,,,,46.47,,
シャノン,T3976,,,,,,,,,,178.95,,,,,,,,,,,,147.41,,,,,,,,,,,,152.56,,,,,,,,,,,,329.08,,
フュージョン,T3977,,156.44,,,,,,,,,,,,160.83,,,,,,,,,,,,156.79,,,,,,,,,,,,120.94,,,,,,,,,,
うるる,T3979,,,51.78,,,,,,,,,,,,63.12,,,,,,,,,,,,84.73,,,,,,,,,,,,96.79,,,,,,,,,
ビーグリー,T3981,,,,,,,,,,,,63.68,,,,,,,,,,,,229.03,,,,,,,,,,,,212.15,,,,,,,,,,,,187.58
オロ,T3983,,,,,,,,,,,,22.53,,,,,,,,,,,,17.85,,,,,,,,,,,,21.1,,,,,,,,,,,,45.48
ユーザーローカル,T3984,,,,,,12.95,,,,,,,,,,,,12.21,,,,,,,,,,,,12.13,,,,,,,,,,,,12.64,,,,,,
テモナ,T3985,,,,,,,,,48.06,,,,,,,,,,,,92.22,,,,,,,,,,,,61.03,,,,,,,,,,,,64.83,,,
ビーブレイクシステムズ,T3986,,,,,,25.43,,,,,,,,,,,,26.09,,,,,,,,,,,,28.86,,,,,,,,,,,,31.26,,,,,,
エコモット,T3987,,,45.41,,,,,,,,,,,,,,,,,75.29,,,,,,,,,,,,70.93,,,,,,,,,,,,62.5,,,,
ＳＹＳホールディングス,T3988,,,,,,,20.66,,,,,,,,,,,,34.96,,,,,,,,,,,,28.8,,,,,,,,,,,,26.13,,,,,
シェアリングテクノロジー,T3989,,,,,,,,,1065.21,,,,,,,,,,,,455.83,,,,,,,,,,,,1440,,,,,,,,,,,,235.29,,,
ウォンテッドリー,T3991,,,,,,,,119.14,,,,,,,,,,,,85.56,,,,,,,,,,,,78.41,,,,,,,,,,,,74.71,,,,
ニーズウェル,T3992,,,,,,,,,36.19,,,,,,,,,,,,34.29,,,,,,,,,,,,24.61,,,,,,,,,,,,29.08,,,
ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇ,T3993,,,,,,,,,1.45,,,,,,,,,,,,4.46,,,,,,,,,,,,1.49,,,,,,,,,,,,1.25,,,
マネーフォワード,T3994,,,,,,,,,,,64.9,,,,,,,,,,,,58.01,,,,,,,,,,,,19.06,,,,,,,,,,,,52.16,
サインポスト,T3996,,49.62,,,,,,,,,,,,103.23,,,,,,,,,,,,64.27,,,,,,,,,,,,49.38,,,,,,,,,,
トレードワークス,T3997,,,,,,,,,,,,19.24,,,,,,,,,,,,18.18,,,,,,,,,,,,22.98,,,,,,,,,,,,40.44
すららネット,T3998,,,,,,,,,,,,15.94,,,,,,,,,,,,38.63,,,,,,,,,,,,24.23,,,,,,,,,,,,27.75
ヘッドウォータース,T4011,,,,,,,,,,,,46.34,,,,,,,,,,,,23.81,,,,,,,,,,,,21.5,,,,,,,,,,,,32.79
アクシス,T4012,,,,,,,,,,,,38.84,,,,,,,,,,,,37.71,,,,,,,,,,,,33.09,,,,,,,,,,,,32.31
勤次郎,T4013,,,,,,,,,,,,61.79,,,,,,,,,,,,11.16,,,,,,,,,,,,10.46,,,,,,,,,,,,44.81
カラダノート,T4014,,,,,,,30.64,,,,,,,,,,,,38.29,,,,,,,,,,,,17.48,,,,,,,,,,,,139.79,,,,,
ペイクラウドホールディングス,T4015,,,,,,,,100.72,,,,,,,,,,,,150.95,,,,,,,,,,,,158.47,,,,,,,,,,,,120.18,,,,
ＭＩＴホールディングス,T4016,,,,,,,,,,,113.05,,,,,,,,,,,,92.8,,,,,,,,,,,,102.09,,,,,,,,,,,,144.56,
クリーマ,T4017,,-,,,,,,,,,,,,5954.84,,,,,,,,,,,,240.6,,,,,,,,,,,,186.6,,,,,,,,,,
Ｇｅｏｌｏｃａｔｉｏｎ　Ｔｅｃ,T4018,,,,,,123.48,,,,,,,,,,,,115.94,,,,,,,,,,,,119.66,,,,,,,,,,,,36.21,,,,,,
スタメン,T4019,,,,,,,,,,,,397.18,,,,,,,,,,,,58.53,,,,,,,,,,,,46.86,,,,,,,,,,,,48.54
ビートレンド,T4020,,,,,,,,,,,,50.75,,,,,,,,,,,,26.63,,,,,,,,,,,,20.82,,,,,,,,,,,,19.14
ＧＭＯフィナンシャルゲート,T4051,,,,,,,,,60.77,,,,,,,,,,,,53.12,,,,,,,,,,,,60.84,,,,,,,,,,,,39.96,,,
フィーチャ,T4052,,,,,,15.79,,,,,,,,,,,,11.11,,,,,,,,,,,,8.78,,,,,,,,,,,,6.26,,,,,,
Ｓｕｎ　Ａｓｔｅｒｉｓｋ,T4053,,,,,,,,,,,,80.88,,,,,,,,,,,,31.46,,,,,,,,,,,,26.06,,,,,,,,,,,,30.14
日本情報クリエイト,T4054,,,,,,106.69,,,,,,,,,,,,94.29,,,,,,,,,,,,44.92,,,,,,,,,,,,45.6,,,,,,
ティアンドエスグループ,T4055,,,,,,,,,,,79.34,,,,,,,,,,,,23.93,,,,,,,,,,,,32.91,,,,,,,,,,,,31.56,
ニューラルグループ,T4056,,,,,,,,,,,,68.96,,,,,,,,,,,,59.2,,,,,,,,,,,,78.83,,,,,,,,,,,,545.93
インターファクトリー,T4057,,,,,326.67,,,,,,,,,,,,218.28,,,,,,,,,,,,52,,,,,,,,,,,,48.71,,,,,,,
トヨクモ,T4058,,,,,,,,,,,,84.27,,,,,,,,,,,,47.18,,,,,,,,,,,,51.17,,,,,,,,,,,,59.67
まぐまぐ,T4059,,,,,,,,,26.66,,,,,,,,,,,,17.34,,,,,,,,,,,,14.8,,,,,,,,,,,,12.02,,,
ｒａｋｕｍｏ,T4060,,,,,,,,,,,,1784.62,,,,,,,,,,,,81.64,,,,,,,,,,,,66.59,,,,,,,,,,,,57.1
ベイシス,T4068,,,,,,184.29,,,,,,,,,,,,169.05,,,,,,,,,,,,116.01,,,,,,,,,,,,81.37,,,,,,
ＢｌｕｅＭｅｍｅ,T4069,,,192.73,,,,,,,,,,,,251.4,,,,,,,,,,,,163.29,,,,,,,,,,,,39.26,,,,,,,,,
プラスアルファ・コンサルティン,T4071,,,,,,,,,27.77,,,,,,,,,,,,25.16,,,,,,,,,,,,25.06,,,,,,,,,,,,22.93,,,
電算システムホールディングス,T4072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,7.77
ジィ・シィ企画,T4073,,,,,,147.81,,,,,,,,,,,,195.59,,,,,,,,,,,,71.06,,,,,,,,,,,,33.04,,,,,,
ラキール,T4074,,,,,,,,,,,,221.38,,,,,,,,,,,,238.38,,,,,,,,,,,,93.17,,,,,,,,,,,,76.08
ブレインズテクノロジー,T4075,,,,,,,34500,,,,,,,,,,,,550,,,,,,,,,,,,35.99,,,,,,,,,,,,27,,,,,
シイエヌエス,T4076,,,,,68.69,,,,,,,,,,,,64.68,,,,,,,,,,,,58.53,,,,,,,,,,,,36.36,,,,,,,
プレイド,T4165,,,,,,,,,85.27,,,,,,,,,,,,91.27,,,,,,,,,,,,36.93,,,,,,,,,,,,61.78,,,
かっこ,T4166,,,,,,,,,,,,81.47,,,,,,,,,,,,58.86,,,,,,,,,,,,11.26,,,,,,,,,,,,11.73
ココペリ,T4167,,,38.89,,,,,,,,,,,,44.26,,,,,,,,,,,,12.56,,,,,,,,,,,,14.85,,,,,,,,,
ヤプリ,T4168,,,,,,,,,,,,106.9,,,,,,,,,,,,38.23,,,,,,,,,,,,33.02,,,,,,,,,,,,111.7
ＥＮＥＣＨＡＮＧＥ,T4169,,,,,,,,,,,,214.02,,,,,,,,,,,,128.78,,,,,,,,,,,,42.32,,,,,,,,,,,,88.85
Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,T4170,,,,,,,,,,,,308.26,,,,,,,,,,,,72.28,,,,,,,,,,,,73.97,,,,,,,,,,,,108.01
グローバルインフォメーション,T4171,,,,,,,,,,,,73.45,,,,,,,,,,,,41.27,,,,,,,,,,,,41,,,,,,,,,,,,32.75
東和ハイシステム,T4172,,,,,,,,,14.66,,,,,,,,,,,,16.56,,,,,,,,,,,,14.7,,,,,,,,,,,,12.68,,,
アピリッツ,T4174,35.72,,,,,,,,,,,,36.15,,,,,,,,,,,,35.55,,,,,,,,,,,,43.26,,,,,,,,,,,
ｃｏｌｙ,T4175,65.99,,,,,,,,,,,,47.77,,,,,,,,,,,,64.27,,,,,,,,,,,,12.16,,,,,,,,,,,
ココナラ,T4176,,,,,,,,316.23,,,,,,,,,,,,1036.84,,,,,,,,,,,,74.31,,,,,,,,,,,,95.07,,,,
ｉ－ｐｌｕｇ,T4177,,,277.59,,,,,,,,,,,,650.28,,,,,,,,,,,,129.9,,,,,,,,,,,,119.68,,,,,,,,,
Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔ,T4178,,,,,,,,,,,,63.93,,,,,,,,,,,,49.95,,,,,,,,,,,,39.09,,,,,,,,,,,,38.35
ジーネクスト,T4179,,,-,,,,,,,,,,,,-,,,,,,,,,,,,63.99,,,,,,,,,,,,81.59,,,,,,,,,
Ａｐｐｉｅｒ　Ｇｒｏｕｐ,T4180,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,2.64,,,,,,,,,,,,2.19
スパイダープラス,T4192,,,,,,,,,,,,150,,,,,,,,,,,,121.57,,,,,,,,,,,,17.4,,,,,,,,,,,,30.1
ファブリカホールディングス,T4193,,,728.68,,,,,,,,,,,,902.52,,,,,,,,,,,,466.51,,,,,,,,,,,,41.4,,,,,,,,,
ビジョナル,T4194,,,,,,,,,,,,,,,,,,,19.59,,,,,,,,,,,,39.59,,,,,,,,,,,,68.55,,,,,
ネオマーケティング,T4196,,,,,,,,,317.62,,,,,,,,,,,,282.33,,,,,,,,,,,,83.29,,,,,,,,,,,,155.09,,,
アスマーク,T4197,,,,,,,,,,,123.11,,,,,,,,,,,,194.22,,,,,,,,,,,,124.92,,,,,,,,,,,,110.34,
テンダ,T4198,,,,,140.92,,,,,,,,,,,,145.68,,,,,,,,,,,,97.86,,,,,,,,,,,,46.75,,,,,,,
ワンダープラネット,T4199,,,,,,,,112.45,,,,,,,,,,,,127.8,,,,,,,,,,,,56.87,,,,,,,,,,,,602.11,,,,
ＴＨＥＣＯＯ,T4255,,,,,,,,,,,,-,,,,,,,,,,,,258.25,,,,,,,,,,,,89.85,,,,,,,,,,,,152.91
サインド,T4256,,,,,,,,,,,,,,,42.79,,,,,,,,,,,,68.19,,,,,,,,,,,,8.41,,,,,,,,,
網屋,T4258,,,,,,,,,,,,325.82,,,,,,,,,,,,294.49,,,,,,,,,,,,98.47,,,,,,,,,,,,96.76
エクサウィザーズ,T4259,,,,,,,,,,,,,,,25.04,,,,,,,,,,,,52.88,,,,,,,,,,,,14.84,,,,,,,,,
ハイブリッドテクノロジーズ,T4260,,,,,,,,,1477.05,,,,,,,,,,,,565.75,,,,,,,,,,,,102.76,,,,,,,,,,,,40.02,,,
アジアクエスト,T4261,,,,,,,,,,,,481.95,,,,,,,,,,,,565.76,,,,,,,,,,,,115.78,,,,,,,,,,,,77.18
ニフティライフスタイル,T4262,,,,,,,,,,,,,,,43.48,,,,,,,,,,,,39.44,,,,,,,,,,,,12.9,,,,,,,,,
サスメド,T4263,,,,,,,,,,,,,,,,,,7.32,,,,,,,,,,,,6.15,,,,,,,,,,,,1.92,,,,,,
セキュア,T4264,,,,,,,,,,,,199.29,,,,,,,,,,,,220,,,,,,,,,,,,100.2,,,,,,,,,,,,135.22
Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ,T4265,,,,,,,,,,,,,,,10.55,,,,,,,,,,,,11.14,,,,,,,,,,,,8.15,,,,,,,,,
ＢｅｅＸ,T4270,,,,,,,,,,,,,,211.2,,,,,,,,,,,,166.12,,,,,,,,,,,,103.53,,,,,,,,,,
ソルクシーズ,T4284,,,,,,,,,,,,109.57,,,,,,,,,,,,85.16,,,,,,,,,,,,70.56,,,,,,,,,,,,62.92
ジャストプランニング,T4287,3.98,,,,,,,,,,,,3.38,,,,,,,,,,,,3.3,,,,,,,,,,,,3.86,,,,,,,,,,,
アズジェント,T4288,,,50.73,,,,,,,,,,,,55.77,,,,,,,,,,,,46.62,,,,,,,,,,,,86.48,,,,,,,,,
ハイマックス,T4299,,,36.02,,,,,,,,,,,,29.23,,,,,,,,,,,,31.87,,,,,,,,,,,,29.96,,,,,,,,,
野村総合研究所,T4307,,,43.31,,,,,,,,,,,,84.05,,,,,,,,,,,,81.44,,,,,,,,,,,,111.91,,,,,,,,,
Ｊストリーム,T4308,,,20.76,,,,,,,,,,,,27.62,,,,,,,,,,,,24.21,,,,,,,,,,,,16.71,,,,,,,,,
ビーマップ,T4316,,,44.86,,,,,,,,,,,,47.48,,,,,,,,,,,,49.87,,,,,,,,,,,,31.25,,,,,,,,,
ＣＥホールディングス,T4320,,,,,,,,,18.85,,,,,,,,,,,,56.05,,,,,,,,,,,,40.59,,,,,,,,,,,,55.17,,,
日本システム技術,T4323,,,88.57,,,,,,,,,,,,85.17,,,,,,,,,,,,70.92,,,,,,,,,,,,58.71,,,,,,,,,
インテージホールディングス,T4326,,,32.38,,,,,,,,,,,,,,,19.41,,,,,,,,,,,,21.35,,,,,,,,,,,,29.9,,,,,,
東邦システムサイエンス,T4333,,,52.46,,,,,,,,,,,,45.64,,,,,,,,,,,,50.19,,,,,,,,,,,,49.35,,,,,,,,,
ユークス,T4334,194.92,,,,,,,,,,,,252.71,,,,,,,,,,,,244.29,,,,,,,,,,,,17.66,,,,,,,,,,,
ＩＰＳホールディングス,T4335,,,,,,68.74,,,,,,,,,,,,75.36,,,,,,,,,,,,73.75,,,,,,,,,,,,62.43,,,,,,
ソースネクスト,T4344,,,44.8,,,,,,,,,,,,40.49,,,,,,,,,,,,63.53,,,,,,,,,,,,108.73,,,,,,,,,
応用技術,T4356,,,,,,,,,,,,33.85,,,,,,,,,,,,36.58,,,,,,,,,,,,39.33,,,,,,,,,,,,30.23
モビルス,T4370,,,,,,,,34.44,,,,,,,,,,,,31.41,,,,,,,,,,,,28.3,,,,,,,,,,,,20.98,,,,
コアコンセプト・テクノロジー,T4371,,,,,,,,,,,,224.73,,,,,,,,,,,,205.17,,,,,,,,,,,,92.4,,,,,,,,,,,,79.72
ユミルリンク,T4372,,,,,,,,,,,,35.51,,,,,,,,,,,,31.54,,,,,,,,,,,,23.72,,,,,,,,,,,,22.73
シンプレクス・ホールディングス,T4373,,,,,,,,,,,,,,,1.87,,,,,,,,,,,,2.39,,,,,,,,,,,,2.86,,,,,,,,,
ＲＯＢＯＴ　ＰＡＹＭＥＮＴ,T4374,,,,,,,,,,,,-,,,,,,,,,,,,1301.5,,,,,,,,,,,,733.05,,,,,,,,,,,,737.73
セーフィー,T4375,,,,,,,,,,,,35.57,,,,,,,,,,,,47.7,,,,,,,,,,,,9.5,,,,,,,,,,,,13.19
くふうカンパニーホールディング,T4376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.62,,,
ワンキャリア,T4377,,,,,,,,,,,,1670,,,,,,,,,,,,995.76,,,,,,,,,,,,48.46,,,,,,,,,,,,44.49
ＣＩＮＣ,T4378,,,,,,,,,,189.73,,,,,,,,,,,,225.96,,,,,,,,,,,,45.9,,,,,,,,,,,,35.2,,
Ｐｈｏｔｏｓｙｎｔｈ,T4379,,,,,,,,,,,,1417.78,,,,,,,,,,,,299.57,,,,,,,,,,,,61.42,,,,,,,,,,,,59.74
Ｍマート,T4380,39.9,,,,,,,,,,,,38.18,,,,,,,,,,,,43.84,,,,,,,,,,,,46.03,,,,,,,,,,,
ビープラッツ,T4381,,,56.02,,,,,,,,,,,,158.41,,,,,,,,,,,,135.1,,,,,,,,,,,,121.02,,,,,,,,,
ＨＥＲＯＺ,T4382,,,,8.99,,,,,,,,,,,,3.66,,,,,,,,,,,,2.23,,,,,,,,,,,,3.01,,,,,,,,
ラクスル,T4384,,,,,,,35.78,,,,,,,,,,,,187.96,,,,,,,,,,,,186.41,,,,,,,,,,,,178.98,,,,,
メルカリ,T4385,,,,,,108.73,,,,,,,,,,,,169.22,,,,,,,,,,,,162.89,,,,,,,,,,,,208.49,,,,,,
ＳＩＧグループ,T4386,,,61.74,,,,,,,,,,,,91.58,,,,,,,,,,,,67.81,,,,,,,,,,,,38.57,,,,,,,,,
ＺＵＵ,T4387,,,26.19,,,,,,,,,,,,49.5,,,,,,,,,,,,42.91,,,,,,,,,,,,44.61,,,,,,,,,
エーアイ,T4388,,,9.79,,,,,,,,,,,,13.47,,,,,,,,,,,,9.66,,,,,,,,,,,,5.86,,,,,,,,,
プロパティデータバンク,T4389,,,28.06,,,,,,,,,,,,30.04,,,,,,,,,,,,29.36,,,,,,,,,,,,27.79,,,,,,,,,
アイ・ピー・エス,T4390,,,76.4,,,,,,,,,,,,67.11,,,,,,,,,,,,106.39,,,,,,,,,,,,94.61,,,,,,,,,
ロジザード,T4391,,,,,,22.21,,,,,,,,,,,,18.36,,,,,,,,,,,,19.97,,,,,,,,,,,,18.24,,,,,,
ＦＩＧ,T4392,,,,,,,,,,,,11.82,,,,,,,,,,,,39.02,,,,,,,,,,,,82.28,,,,,,,,,,,,100.17
バンク・オブ・イノベーション,T4393,,,,,,,,,124.29,,,,,,,,,,,,143.75,,,,,,,,,,,,183.12,,,,,,,,,,,,183.11,,,
エクスモーション,T4394,,,,,,,,,,,8.77,,,,,,,,,,,,5.37,,,,,,,,,,,,7.29,,,,,,,,,,,,7.68,
アクリート,T4395,,,,,,,,,,,,21.23,,,,,,,,,,,,27,,,,,,,,,,,,49.73,,,,,,,,,,,,128.88
システムサポートホールディング,T4396,,,,,,141.8,,,,,,,,,,,,125.18,,,,,,,,,,,,107.59,,,,,,,,,,,,116.41,,,,,,
チームスピリット,T4397,,,,,,,,108.39,,,,,,,,,,,,93.58,,,,,,,,,,,,101.55,,,,,,,,,,,,121.67,,,,
ブロードバンドセキュリティ,T4398,,,,,,212.59,,,,,,,,,,,,193.7,,,,,,,,,,,,179.06,,,,,,,,,,,,154.41,,,,,,
サイエンスアーツ,T4412,,,,,,,,106.42,,,,,,,,,,,,53.6,,,,,,,,,,,,50.21,,,,,,,,,,,,40.35,,,,
ボードルア,T4413,,,,,,,,,,,,,,122.07,,,,,,,,,,,,87.94,,,,,,,,,,,,34.25,,,,,,,,,,
フレクト,T4414,,,,,,,,,,,,,,,177.8,,,,,,,,,,,,516.46,,,,,,,,,,,,108.44,,,,,,,,,
ブロードエンタープライズ,T4415,,,,,,,,,,,,338.68,,,,,,,,,,,,351.32,,,,,,,,,,,,109.9,,,,,,,,,,,,997.28
Ｔｒｕｅ　Ｄａｔａ,T4416,,,,,,,,,,,,,,,45.99,,,,,,,,,,,,65.43,,,,,,,,,,,,40.22,,,,,,,,,
グローバルセキュリティエキスパ,T4417,,,,,,,,,,,,,,,132.61,,,,,,,,,,,,153.08,,,,,,,,,,,,122.43,,,,,,,,,
